,product,category,brand,mrp,sp,discount,sku,description,url
141,foodgrains-oil-masala,Urad & Other Dals,bb Royal,140.00,119.00,15,40045373,Red Masoor Dal Whole,/pd/40045373/bb-royal-red-masoor-dal-whole-1-kg-pouch/
142,foodgrains-oil-masala,Urad & Other Dals,bb Royal,140.00,119.00,15,40045373,Red Masoor Dal Whole,/pd/40045373/bb-royal-red-masoor-dal-whole-1-kg-pouch/
143,foodgrains-oil-masala,Urad & Other Dals,bb Royal,220.00,149.00,32,60000721,Urad Whole/Gota Unpolished,/pd/60000721/bb-royal-urad-wholegota-unpolished-1-kg-pouch/
144,foodgrains-oil-masala,Urad & Other Dals,bb Royal,110.00,78.00,29,60000722,Urad Whole/Gota Unpolished,/pd/60000722/bb-royal-urad-wholegota-unpolished-500-g-pouch/
145,foodgrains-oil-masala,Urad & Other Dals,bb Royal,220.00,149.00,32,60000721,Urad Whole/Gota Unpolished,/pd/60000721/bb-royal-urad-wholegota-unpolished-1-kg-pouch/
146,foodgrains-oil-masala,Urad & Other Dals,bb Royal,90.00,84.00,7,40026713,Whole Fried Gram,/pd/40026713/bb-royal-whole-fried-gram-500-g-pouch/
147,foodgrains-oil-masala,Urad & Other Dals,bb Royal,180.00,161.00,11,40128951,Fried Gram - Whole,/pd/40128951/bb-royal-fried-gram-whole-1-kg/
148,foodgrains-oil-masala,Urad & Other Dals,bb Royal,180.00,161.00,11,40128951,Fried Gram - Whole,/pd/40128951/bb-royal-fried-gram-whole-1-kg/
149,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,259.00,219.00,15,40135843,Organic - Foxtail Millet / Italian (Thinai Rice),/pd/40135843/bb-royal-organic-foxtail-millet-italian-thinai-rice-2-kg/
150,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,599.00,429.00,28,40177403,Organic - Foxtail Millet / Italian (Thinai Rice),/pd/40177403/bb-royal-organic-foxtail-millet-italian-thinai-rice-5-kg/
151,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,599.00,429.00,28,40177403,Organic - Foxtail Millet / Italian (Thinai Rice),/pd/40177403/bb-royal-organic-foxtail-millet-italian-thinai-rice-5-kg/
152,foodgrains-oil-masala,"Toor, Channa & Moong Dal",Tata Sampann,125.00,118.75,6,40000290,Channa Dal,/pd/40000290/tata-sampann-channa-dal-1-kg/
153,foodgrains-oil-masala,Urad & Other Dals,bb Royal,90.00,77.00,14,10000474,"Urad - Black, Split/Chilka",/pd/10000474/bb-royal-urad-black-splitchilka-500-g-pouch/
154,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,39.00,32.00,18,40077434,Organic - Ragi Whole/Finger Millet,/pd/40077434/bb-royal-organic-ragi-wholefinger-millet-500-g/
155,foodgrains-oil-masala,Organic Dals & Pulses,bb Royal,58.00,32.00,45,40072504,Organic Fried Gram/Bengal Gram Dal,/pd/40072504/bb-royal-organic-fried-grambengal-gram-dal-200-g/
156,foodgrains-oil-masala,Cereals & Millets,India Gate,225.00,187.00,17,40109157,Quinoa,/pd/40109157/india-gate-quinoa-500-g/
157,foodgrains-oil-masala,Urad & Other Dals,bb Royal,200.00,200.00,,30010466,Mix Dal,/pd/30010466/bb-royal-mix-dal-1-kg-pouch/
158,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,375.00,179.00,52,40109379,Organic - Quinoa,/pd/40109379/bb-royal-organic-quinoa-1-kg/
159,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,200.00,99.00,51,40094997,Organic - Quinoa,/pd/40094997/bb-royal-organic-quinoa-500-g/
160,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,375.00,179.00,52,40109379,Organic - Quinoa,/pd/40109379/bb-royal-organic-quinoa-1-kg/
161,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,149.00,115.00,23,40109375,Organic Kodo Millet - Varagu Rice,/pd/40109375/bb-royal-organic-kodo-millet-varagu-rice-1-kg/
162,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,275.00,225.00,18,40168527,Organic Kodo Millet/Varagu Rice,/pd/40168527/bb-royal-organic-kodo-milletvaragu-rice-2-kg/
163,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,79.00,59.00,25,40077487,Organic Kodo Millet/Varagu Rice,/pd/40077487/bb-royal-organic-kodo-milletvaragu-rice-500-g/
164,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,79.00,59.00,25,40077487,Organic Kodo Millet/Varagu Rice,/pd/40077487/bb-royal-organic-kodo-milletvaragu-rice-500-g/
165,foodgrains-oil-masala,Organic Dals & Pulses,bb Royal,70.00,63.00,10,40082789,Organic - Masoor Black Whole,/pd/40082789/bb-royal-organic-masoor-black-whole-500-g/
166,foodgrains-oil-masala,"Organic Rice, Other Rice",bb Royal,275.00,225.00,18,40168520,Organic Barnyard Millet/Kudiraivali Rice,/pd/40168520/bb-royal-organic-barnyard-milletkudiraivali-rice-2-kg/
